"GEOCODE","var_pl94_use","count"
"440070001013012","tot_a0p_r1_w",91
"440070001013012","tot_a0p_r1_b",0
"440070001013012","tot_a0p_r1_na",0
"440070001013012","tot_a0p_r1_a",0
"440070001013012","tot_a0p_r1_pi",0
"440070001013012","tot_a0p_r1_o",0
"440070001013012","tot_a0p_r2p_all",3
"440070001013012","tot_a0p_hl_yn",94
"440070001013012","tot_a0p_hl_y",0
"440070001013012","tot_a0p_hl_n",94
"440070001013012","tot_a0p_r1p_all_hl_n",91
"440070001013012","tot_a0p_r1_w_hl_n",91
"440070001013012","tot_a0p_r1_b_hl_n",0
"440070001013012","tot_a0p_r1_na_hl_n",0
"440070001013012","tot_a0p_r1_a_hl_n",0
"440070001013012","tot_a0p_r1_pi_hl_n",0
"440070001013012","tot_a0p_r1_o_hl_n",0
"440070001013012","tot_a0p_r2p_all_hl_n",3
"440070001013012","tot_a18p",84
"440070001013012","tot_a18p_r1_all",84
"440070001013012","tot_a18p_r1_w",84
"440070001013012","tot_a18p_r1_b",0
"440070001013012","tot_a18p_r1_na",0
"440070001013012","tot_a18p_r1_a",0
"440070001013012","tot_a18p_r1_pi",0
"440070001013012","tot_a18p_r1_o",0
"440070001013012","tot_a18p_r2p_all",0
"440070001013012","tot_a18p_hl_yn",84
"440070001013012","tot_a18p_hl_y",0
"440070001013012","tot_a18p_hl_n",84
"440070001013012","tot_a18p_r1p_all_hl_n",84
"440070001013012","tot_a18p_r1_w_hl_n",84
"440070001013012","tot_a18p_r1_b_hl_n",0
"440070001013012","tot_a18p_r1_na_hl_n",0
"440070001013012","tot_a18p_r1_a_hl_n",0
"440070001013012","tot_a18p_r1_pi_hl_n",0
"440070001013012","tot_a18p_r1_o_hl_n",0
"440070001013012","tot_a18p_r2p_all_hl_n",0
"440070001021014","tot_a0p",103
"440070001021014","tot_a0p_r1_all",103
"440070001021014","tot_a0p_r1_w",47
"440070001021014","tot_a0p_r1_b",19
"440070001021014","tot_a0p_r1_na",0
"440070001021014","tot_a0p_r1_a",0
"440070001021014","tot_a0p_r1_pi",0
"440070001021014","tot_a0p_r1_o",37
"440070001021014","tot_a0p_r2p_all",0
"440070001021014","tot_a0p_hl_yn",103
"440070001021014","tot_a0p_hl_y",96
"440070001021014","tot_a0p_hl_n",7
"440070001021014","tot_a0p_r1p_all_hl_n",7
"440070001021014","tot_a0p_r1_w_hl_n",7
"440070001021014","tot_a0p_r1_b_hl_n",0
"440070001021014","tot_a0p_r1_na_hl_n",0
"440070001021014","tot_a0p_r1_a_hl_n",0
"440070001021014","tot_a0p_r1_pi_hl_n",0
"440070001021014","tot_a0p_r1_o_hl_n",0
"440070001021014","tot_a0p_r2p_all_hl_n",0
"440070001021014","tot_a18p",103
"440070001021014","tot_a18p_r1_all",103
"440070001021014","tot_a18p_r1_w",47
"440070001021014","tot_a18p_r1_b",19
"440070001021014","tot_a18p_r1_na",0
"440070001021014","tot_a18p_r1_a",0
"440070001021014","tot_a18p_r1_pi",0
"440070001021014","tot_a18p_r1_o",37
"440070001021014","tot_a18p_r2p_all",0
"440070001021014","tot_a18p_hl_yn",103
"440070001021014","tot_a18p_hl_y",96
"440070001021014","tot_a18p_hl_n",7
"440070001021014","tot_a18p_r1p_all_hl_n",7
"440070001021014","tot_a18p_r1_w_hl_n",7
"440070001021014","tot_a18p_r1_b_hl_n",0
"440070001021014","tot_a18p_r1_na_hl_n",0
"440070001021014","tot_a18p_r1_a_hl_n",0
"440070001021014","tot_a18p_r1_pi_hl_n",0
"440070001021014","tot_a18p_r1_o_hl_n",0
"440070001021014","tot_a18p_r2p_all_hl_n",0
"440070001014009","tot_a0p",164
"440070001014009","tot_a0p_r1_all",164
"440070001014009","tot_a0p_r1_w",97
"440070001014009","tot_a0p_r1_b",67
"440070001014009","tot_a0p_r1_na",0
"440070001014009","tot_a0p_r1_a",0
"440070001014009","tot_a0p_r1_pi",0
"440070001014009","tot_a0p_r1_o",0
"440070001014009","tot_a0p_r2p_all",0
"440070001014009","tot_a0p_hl_yn",164
"440070001014009","tot_a0p_hl_y",69
"440070001014009","tot_a0p_hl_n",95
"440070001014009","tot_a0p_r1p_all_hl_n",95
"440070001014009","tot_a0p_r1_w_hl_n",28
"440070001014009","tot_a0p_r1_b_hl_n",67
"440070001014009","tot_a0p_r1_na_hl_n",0
"440070001014009","tot_a0p_r1_a_hl_n",0
"440070001014009","tot_a0p_r1_pi_hl_n",0
"440070001014009","tot_a0p_r1_o_hl_n",0
"440070001014009","tot_a0p_r2p_all_hl_n",0
"440070001014009","tot_a18p",164
"440070001014009","tot_a18p_r1_all",164
"440070001014009","tot_a18p_r1_w",97
"440070001014009","tot_a18p_r1_b",67
"440070001014009","tot_a18p_r1_na",0
"440070001014009","tot_a18p_r1_a",0
"440070001014009","tot_a18p_r1_pi",0
"440070001014009","tot_a18p_r1_o",0
"440070001014009","tot_a18p_r2p_all",0
"440070001014009","tot_a18p_hl_yn",164
"440070001014009","tot_a18p_hl_y",69
"440070001014009","tot_a18p_hl_n",95
"440070001014009","tot_a18p_r1p_all_hl_n",95
"440070001014009","tot_a18p_r1_w_hl_n",28
"440070001014009","tot_a18p_r1_b_hl_n",67
"440070001014009","tot_a18p_r1_na_hl_n",0
"440070001014009","tot_a18p_r1_a_hl_n",0
"440070001014009","tot_a18p_r1_pi_hl_n",0
"440070001014009","tot_a18p_r1_o_hl_n",0
"440070001014009","tot_a18p_r2p_all_hl_n",0
"440070001022004","tot_a0p",55
"440070001022004","tot_a0p_r1_all",52
"440070001022004","tot_a0p_r1_w",0
"440070001022004","tot_a0p_r1_b",29
"440070001022004","tot_a0p_r1_na",0
"440070001022004","tot_a0p_r1_a",0
"440070001022004","tot_a0p_r1_pi",0
"440070001022004","tot_a0p_r1_o",23
"440070001022004","tot_a0p_r2p_all",3
"440070001022004","tot_a0p_hl_yn",55
"440070001022004","tot_a0p_hl_y",26
"440070001022004","tot_a0p_hl_n",29
"440070001022004","tot_a0p_r1p_all_hl_n",29
"440070001022004","tot_a0p_r1_w_hl_n",0
"440070001022004","tot_a0p_r1_b_hl_n",29
"440070001022004","tot_a0p_r1_na_hl_n",0
"440070001022004","tot_a0p_r1_a_hl_n",0
"440070001022004","tot_a0p_r1_pi_hl_n",0
"440070001022004","tot_a0p_r1_o_hl_n",0
"440070001022004","tot_a0p_r2p_all_hl_n",0
"440070001022004","tot_a18p",55
"440070001022004","tot_a18p_r1_all",52
"440070001022004","tot_a18p_r1_w",0
"440070001022004","tot_a18p_r1_b",29
"440070001022004","tot_a18p_r1_na",0
"440070001022004","tot_a18p_r1_a",0
"440070001022004","tot_a18p_r1_pi",0
"440070001022004","tot_a18p_r1_o",23
"440070001022004","tot_a18p_r2p_all",3
"440070001022004","tot_a18p_hl_yn",55
"440070001022004","tot_a18p_hl_y",26
"440070001022004","tot_a18p_hl_n",29
"440070001022004","tot_a18p_r1p_all_hl_n",29
"440070001022004","tot_a18p_r1_w_hl_n",0
"440070001022004","tot_a18p_r1_b_hl_n",29
"440070001022004","tot_a18p_r1_na_hl_n",0
"440070001022004","tot_a18p_r1_a_hl_n",0
"440070001022004","tot_a18p_r1_pi_hl_n",0
"440070001022004","tot_a18p_r1_o_hl_n",0
"440070001022004","tot_a18p_r2p_all_hl_n",0
"440070001023013","tot_a0p",147
"440070001023013","tot_a0p_r1_all",130
"440070001023013","tot_a0p_r1_w",23
"440070001023013","tot_a0p_r1_b",1
"440070001023013","tot_a0p_r1_na",0
"440070001023013","tot_a0p_r1_a",4
"440070001023013","tot_a0p_r1_pi",0
"440070001023013","tot_a0p_r1_o",102
"440070001023013","tot_a0p_r2p_all",17
"440070001023013","tot_a0p_hl_yn",147
"440070001023013","tot_a0p_hl_y",112
"440070001023013","tot_a0p_hl_n",35
"440070001023013","tot_a0p_r1p_all_hl_n",18
"440070001023013","tot_a0p_r1_w_hl_n",0
"440070001023013","tot_a0p_r1_b_hl_n",0
"440070001023013","tot_a0p_r1_na_hl_n",0
"440070001023013","tot_a0p_r1_a_hl_n",4
"440070001023013","tot_a0p_r1_pi_hl_n",0
"440070001023013","tot_a0p_r1_o_hl_n",14
"440070001023013","tot_a0p_r2p_all_hl_n",17
"440070001023013","tot_a18p",45
"440070001023013","tot_a18p_r1_all",28
"440070001023013","tot_a18p_r1_w",23
"440070001023013","tot_a18p_r1_b",1
"440070001023013","tot_a18p_r1_na",0
"440070001023013","tot_a18p_r1_a",4
"440070001023013","tot_a18p_r1_pi",0
"440070001023013","tot_a18p_r1_o",0
"440070001023013","tot_a18p_r2p_all",17
"440070001023013","tot_a18p_hl_yn",45
"440070001023013","tot_a18p_hl_y",24
"440070001023013","tot_a18p_hl_n",21
"440070001023013","tot_a18p_r1p_all_hl_n",4
"440070001023013","tot_a18p_r1_w_hl_n",0
"440070001023013","tot_a18p_r1_b_hl_n",0
"440070001023013","tot_a18p_r1_na_hl_n",0
"440070001023013","tot_a18p_r1_a_hl_n",4
"440070001023013","tot_a18p_r1_pi_hl_n",0
"440070001023013","tot_a18p_r1_o_hl_n",0
"440070001023013","tot_a18p_r2p_all_hl_n",17
"440070001012005","tot_a0p",59
"440070001012005","tot_a0p_r1_all",59
"440070001012005","tot_a0p_r1_w",36
"440070001012005","tot_a0p_r1_b",23
"440070001012005","tot_a0p_r1_na",0
"440070001012005","tot_a0p_r1_a",0
"440070001012005","tot_a0p_r1_pi",0
"440070001012005","tot_a0p_r1_o",0
"440070001012005","tot_a0p_r2p_all",0
"440070001012005","tot_a0p_hl_yn",59
"440070001012005","tot_a0p_hl_y",0
"440070001012005","tot_a0p_hl_n",59
"440070001012005","tot_a0p_r1p_all_hl_n",59
"440070001012005","tot_a0p_r1_w_hl_n",36
"440070001012005","tot_a0p_r1_b_hl_n",23
"440070001012005","tot_a0p_r1_na_hl_n",0
"440070001012005","tot_a0p_r1_a_hl_n",0
"440070001012005","tot_a0p_r1_pi_hl_n",0
"440070001012005","tot_a0p_r1_o_hl_n",0
"440070001012005","tot_a0p_r2p_all_hl_n",0
"440070001012005","tot_a18p",36
"440070001012005","tot_a18p_r1_all",36
"440070001012005","tot_a18p_r1_w",36
"440070001012005","tot_a18p_r1_b",0
"440070001012005","tot_a18p_r1_na",0
"440070001012005","tot_a18p_r1_a",0
"440070001012005","tot_a18p_r1_pi",0
"440070001012005","tot_a18p_r1_o",0
"440070001012005","tot_a18p_r2p_all",0
"440070001012005","tot_a18p_hl_yn",36
"440070001012005","tot_a18p_hl_y",0
"440070001012005","tot_a18p_hl_n",36
"440070001012005","tot_a18p_r1p_all_hl_n",36
"440070001012005","tot_a18p_r1_w_hl_n",36
"440070001012005","tot_a18p_r1_b_hl_n",0
"440070001012005","tot_a18p_r1_na_hl_n",0
"440070001012005","tot_a18p_r1_a_hl_n",0
"440070001012005","tot_a18p_r1_pi_hl_n",0
"440070001012005","tot_a18p_r1_o_hl_n",0
"440070001012005","tot_a18p_r2p_all_hl_n",0
"440070001013003","tot_a0p",0
"440070001013003","tot_a0p_r1_all",0
"440070001013003","tot_a0p_r1_w",0
"440070001013003","tot_a0p_r1_b",0
"440070001013003","tot_a0p_r1_na",0
"440070001013003","tot_a0p_r1_a",0
"440070001013003","tot_a0p_r1_pi",0
"440070001013003","tot_a0p_r1_o",0
"440070001013003","tot_a0p_r2p_all",0
"440070001013003","tot_a0p_hl_yn",0
"440070001013003","tot_a0p_hl_y",0
"440070001013003","tot_a0p_hl_n",0
"440070001013003","tot_a0p_r1p_all_hl_n",0
"440070001013003","tot_a0p_r1_w_hl_n",0
"440070001013003","tot_a0p_r1_b_hl_n",0
"440070001013003","tot_a0p_r1_na_hl_n",0
"440070001013003","tot_a0p_r1_a_hl_n",0
"440070001013003","tot_a0p_r1_pi_hl_n",0
"440070001013003","tot_a0p_r1_o_hl_n",0
"440070001013003","tot_a0p_r2p_all_hl_n",0
"440070001013003","tot_a18p",0
"440070001013003","tot_a18p_r1_all",0
"440070001013003","tot_a18p_r1_w",0
"440070001013003","tot_a18p_r1_b",0
"440070001013003","tot_a18p_r1_na",0
"440070001013003","tot_a18p_r1_a",0
"440070001013003","tot_a18p_r1_pi",0
"440070001013003","tot_a18p_r1_o",0
"440070001013003","tot_a18p_r2p_all",0
"440070001013003","tot_a18p_hl_yn",0
"440070001013003","tot_a18p_hl_y",0
"440070001013003","tot_a18p_hl_n",0
"440070001013003","tot_a18p_r1p_all_hl_n",0
"440070001013003","tot_a18p_r1_w_hl_n",0
"440070001013003","tot_a18p_r1_b_hl_n",0
"440070001013003","tot_a18p_r1_na_hl_n",0
"440070001013003","tot_a18p_r1_a_hl_n",0
"440070001013003","tot_a18p_r1_pi_hl_n",0
"440070001013003","tot_a18p_r1_o_hl_n",0
"440070001013003","tot_a18p_r2p_all_hl_n",0
"440070001011016","tot_a0p",34
"440070001011016","tot_a0p_r1_all",16
"440070001011016","tot_a0p_r1_w",0
"440070001011016","tot_a0p_r1_b",16
"440070001011016","tot_a0p_r1_na",0
"440070001011016","tot_a0p_r1_a",0
"440070001011016","tot_a0p_r1_pi",0
"440070001011016","tot_a0p_r1_o",0
"440070001011016","tot_a0p_r2p_all",18
"440070001011016","tot_a0p_hl_yn",34
"440070001011016","tot_a0p_hl_y",0
"440070001011016","tot_a0p_hl_n",34
"440070001011016","tot_a0p_r1p_all_hl_n",16
"440070001011016","tot_a0p_r1_w_hl_n",0
"440070001011016","tot_a0p_r1_b_hl_n",16
"440070001011016","tot_a0p_r1_na_hl_n",0
"440070001011016","tot_a0p_r1_a_hl_n",0
"440070001011016","tot_a0p_r1_pi_hl_n",0
"440070001011016","tot_a0p_r1_o_hl_n",0
"440070001011016","tot_a0p_r2p_all_hl_n",18
"440070001011016","tot_a18p",34
"440070001011016","tot_a18p_r1_all",16
"440070001011016","tot_a18p_r1_w",0
"440070001011016","tot_a18p_r1_b",16
"440070001011016","tot_a18p_r1_na",0
"440070001011016","tot_a18p_r1_a",0
"440070001011016","tot_a18p_r1_pi",0
"440070001011016","tot_a18p_r1_o",0
"440070001011016","tot_a18p_r2p_all",18
"440070001011016","tot_a18p_hl_yn",34
"440070001011016","tot_a18p_hl_y",0
"440070001011016","tot_a18p_hl_n",34
"440070001011016","tot_a18p_r1p_all_hl_n",16
"440070001011016","tot_a18p_r1_w_hl_n",0
"440070001011016","tot_a18p_r1_b_hl_n",16
"440070001011016","tot_a18p_r1_na_hl_n",0
"440070001011016","tot_a18p_r1_a_hl_n",0
"440070001011016","tot_a18p_r1_pi_hl_n",0
"440070001011016","tot_a18p_r1_o_hl_n",0
"440070001011016","tot_a18p_r2p_all_hl_n",18
"440070001024036","tot_a0p",118
"440070001024036","tot_a0p_r1_all",118
"440070001024036","tot_a0p_r1_w",0
"440070001024036","tot_a0p_r1_b",0
"440070001024036","tot_a0p_r1_na",0
"440070001024036","tot_a0p_r1_a",0
"440070001024036","tot_a0p_r1_pi",0
"440070001024036","tot_a0p_r1_o",118
"440070001024036","tot_a0p_r2p_all",0
"440070001024036","tot_a0p_hl_yn",118
"440070001024036","tot_a0p_hl_y",118
"440070001024036","tot_a0p_hl_n",0
"440070001024036","tot_a0p_r1p_all_hl_n",0
"440070001024036","tot_a0p_r1_w_hl_n",0
"440070001024036","tot_a0p_r1_b_hl_n",0
"440070001024036","tot_a0p_r1_na_hl_n",0
"440070001024036","tot_a0p_r1_a_hl_n",0
"440070001024036","tot_a0p_r1_pi_hl_n",0
"440070001024036","tot_a0p_r1_o_hl_n",0
"440070001024036","tot_a0p_r2p_all_hl_n",0
"440070001024036","tot_a18p",118
"440070001024036","tot_a18p_r1_all",118
"440070001024036","tot_a18p_r1_w",0
"440070001024036","tot_a18p_r1_b",0
"440070001024036","tot_a18p_r1_na",0
"440070001024036","tot_a18p_r1_a",0
"440070001024036","tot_a18p_r1_pi",0
"440070001024036","tot_a18p_r1_o",118
"440070001024036","tot_a18p_r2p_all",0
"440070001024036","tot_a18p_hl_yn",118
"440070001024036","tot_a18p_hl_y",118
"440070001024036","tot_a18p_hl_n",0
"440070001024036","tot_a18p_r1p_all_hl_n",0
"440070001024036","tot_a18p_r1_w_hl_n",0
"440070001024036","tot_a18p_r1_b_hl_n",0
"440070001024036","tot_a18p_r1_na_hl_n",0
"440070001024036","tot_a18p_r1_a_hl_n",0
"440070001024036","tot_a18p_r1_pi_hl_n",0
"440070001024036","tot_a18p_r1_o_hl_n",0
"440070001024036","tot_a18p_r2p_all_hl_n",0
"440070001022002","tot_a0p",39
"440070001022002","tot_a0p_r1_all",29
"440070001022002","tot_a0p_r1_w",0
"440070001022002","tot_a0p_r1_b",0
"440070001022002","tot_a0p_r1_na",0
"440070001022002","tot_a0p_r1_a",0
"440070001022002","tot_a0p_r1_pi",0
"440070001022002","tot_a0p_r1_o",29
"440070001022002","tot_a0p_r2p_all",10
"440070001022002","tot_a0p_hl_yn",39
"440070001022002","tot_a0p_hl_y",39
"440070001022002","tot_a0p_hl_n",0
"440070001022002","tot_a0p_r1p_all_hl_n",0
"440070001022002","tot_a0p_r1_w_hl_n",0
"440070001022002","tot_a0p_r1_b_hl_n",0
"440070001022002","tot_a0p_r1_na_hl_n",0
"440070001022002","tot_a0p_r1_a_hl_n",0
"440070001022002","tot_a0p_r1_pi_hl_n",0
"440070001022002","tot_a0p_r1_o_hl_n",0
"440070001022002","tot_a0p_r2p_all_hl_n",0
"440070001022002","tot_a18p",39
"440070001022002","tot_a18p_r1_all",29
"440070001022002","tot_a18p_r1_w",0
"440070001022002","tot_a18p_r1_b",0
"440070001022002","tot_a18p_r1_na",0
"440070001022002","tot_a18p_r1_a",0
"440070001022002","tot_a18p_r1_pi",0
"440070001022002","tot_a18p_r1_o",29
"440070001022002","tot_a18p_r2p_all",10
"440070001022002","tot_a18p_hl_yn",39
"440070001022002","tot_a18p_hl_y",39
"440070001022002","tot_a18p_hl_n",0
"440070001022002","tot_a18p_r1p_all_hl_n",0
"440070001022002","tot_a18p_r1_w_hl_n",0
"440070001022002","tot_a18p_r1_b_hl_n",0
"440070001022002","tot_a18p_r1_na_hl_n",0
"440070001022002","tot_a18p_r1_a_hl_n",0
"440070001022002","tot_a18p_r1_pi_hl_n",0
"440070001022002","tot_a18p_r1_o_hl_n",0
"440070001022002","tot_a18p_r2p_all_hl_n",0
"440070001023016","tot_a0p",0
"440070001023016","tot_a0p_r1_all",0
"440070001023016","tot_a0p_r1_w",0
"440070001023016","tot_a0p_r1_b",0
"440070001023016","tot_a0p_r1_na",0
"440070001023016","tot_a0p_r1_a",0
"440070001023016","tot_a0p_r1_pi",0
"440070001023016","tot_a0p_r1_o",0
"440070001023016","tot_a0p_r2p_all",0
"440070001023016","tot_a0p_hl_yn",0
"440070001023016","tot_a0p_hl_y",0
"440070001023016","tot_a0p_hl_n",0
"440070001023016","tot_a0p_r1p_all_hl_n",0
"440070001023016","tot_a0p_r1_w_hl_n",0
"440070001023016","tot_a0p_r1_b_hl_n",0
"440070001023016","tot_a0p_r1_na_hl_n",0
"440070001023016","tot_a0p_r1_a_hl_n",0
"440070001023016","tot_a0p_r1_pi_hl_n",0
"440070001023016","tot_a0p_r1_o_hl_n",0
"440070001023016","tot_a0p_r2p_all_hl_n",0
"440070001023016","tot_a18p",0
"440070001023016","tot_a18p_r1_all",0
"440070001023016","tot_a18p_r1_w",0
"440070001023016","tot_a18p_r1_b",0
"440070001023016","tot_a18p_r1_na",0
"440070001023016","tot_a18p_r1_a",0
"440070001023016","tot_a18p_r1_pi",0
"440070001023016","tot_a18p_r1_o",0
"440070001023016","tot_a18p_r2p_all",0
"440070001023016","tot_a18p_hl_yn",0
"440070001023016","tot_a18p_hl_y",0
"440070001023016","tot_a18p_hl_n",0
"440070001023016","tot_a18p_r1p_all_hl_n",0
"440070001023016","tot_a18p_r1_w_hl_n",0
"440070001023016","tot_a18p_r1_b_hl_n",0
"440070001023016","tot_a18p_r1_na_hl_n",0
"440070001023016","tot_a18p_r1_a_hl_n",0
"440070001023016","tot_a18p_r1_pi_hl_n",0
"440070001023016","tot_a18p_r1_o_hl_n",0
"440070001023016","tot_a18p_r2p_all_hl_n",0
"440070001014006","tot_a0p",87
"440070001014006","tot_a0p_r1_all",87
"440070001014006","tot_a0p_r1_w",0
"440070001014006","tot_a0p_r1_b",0
"440070001014006","tot_a0p_r1_na",0
"440070001014006","tot_a0p_r1_a",0
"440070001014006","tot_a0p_r1_pi",0
"440070001014006","tot_a0p_r1_o",87
"440070001014006","tot_a0p_r2p_all",0
"440070001014006","tot_a0p_hl_yn",87
"440070001014006","tot_a0p_hl_y",87
"440070001014006","tot_a0p_hl_n",0
"440070001014006","tot_a0p_r1p_all_hl_n",0
"440070001014006","tot_a0p_r1_w_hl_n",0
"440070001014006","tot_a0p_r1_b_hl_n",0
"440070001014006","tot_a0p_r1_na_hl_n",0
"440070001014006","tot_a0p_r1_a_hl_n",0
"440070001014006","tot_a0p_r1_pi_hl_n",0
"440070001014006","tot_a0p_r1_o_hl_n",0
"440070001014006","tot_a0p_r2p_all_hl_n",0
"440070001014006","tot_a18p",87
"440070001014006","tot_a18p_r1_all",87
"440070001014006","tot_a18p_r1_w",0
"440070001014006","tot_a18p_r1_b",0
"440070001014006","tot_a18p_r1_na",0
"440070001014006","tot_a18p_r1_a",0
"440070001014006","tot_a18p_r1_pi",0
"440070001014006","tot_a18p_r1_o",87
"440070001014006","tot_a18p_r2p_all",0
"440070001014006","tot_a18p_hl_yn",87
"440070001014006","tot_a18p_hl_y",87
"440070001014006","tot_a18p_hl_n",0
"440070001014006","tot_a18p_r1p_all_hl_n",0
"440070001014006","tot_a18p_r1_w_hl_n",0
"440070001014006","tot_a18p_r1_b_hl_n",0
"440070001014006","tot_a18p_r1_na_hl_n",0
"440070001014006","tot_a18p_r1_a_hl_n",0
"440070001014006","tot_a18p_r1_pi_hl_n",0
"440070001014006","tot_a18p_r1_o_hl_n",0
"440070001014006","tot_a18p_r2p_all_hl_n",0
"440070001021010","tot_a0p",179
"440070001021010","tot_a0p_r1_all",125
"440070001021010","tot_a0p_r1_w",23
"440070001021010","tot_a0p_r1_b",16
"440070001021010","tot_a0p_r1_na",0
"440070001021010","tot_a0p_r1_a",0
"440070001021010","tot_a0p_r1_pi",0
"440070001021010","tot_a0p_r1_o",86
"440070001021010","tot_a0p_r2p_all",54
"440070001021010","tot_a0p_hl_yn",179
"440070001021010","tot_a0p_hl_y",109
"440070001021010","tot_a0p_hl_n",70
"440070001021010","tot_a0p_r1p_all_hl_n",16
"440070001021010","tot_a0p_r1_w_hl_n",0
"440070001021010","tot_a0p_r1_b_hl_n",16
"440070001021010","tot_a0p_r1_na_hl_n",0
"440070001021010","tot_a0p_r1_a_hl_n",0
"440070001021010","tot_a0p_r1_pi_hl_n",0
"440070001021010","tot_a0p_r1_o_hl_n",0
"440070001021010","tot_a0p_r2p_all_hl_n",54
"440070001021010","tot_a18p",179
"440070001021010","tot_a18p_r1_all",125
"440070001021010","tot_a18p_r1_w",23
"440070001021010","tot_a18p_r1_b",16
"440070001021010","tot_a18p_r1_na",0
"440070001021010","tot_a18p_r1_a",0
"440070001021010","tot_a18p_r1_pi",0
"440070001021010","tot_a18p_r1_o",86
"440070001021010","tot_a18p_r2p_all",54
"440070001021010","tot_a18p_hl_yn",179
"440070001021010","tot_a18p_hl_y",109
"440070001021010","tot_a18p_hl_n",70
"440070001021010","tot_a18p_r1p_all_hl_n",16
"440070001021010","tot_a18p_r1_w_hl_n",0
"440070001021010","tot_a18p_r1_b_hl_n",16
"440070001021010","tot_a18p_r1_na_hl_n",0
"440070001021010","tot_a18p_r1_a_hl_n",0
"440070001021010","tot_a18p_r1_pi_hl_n",0
"440070001021010","tot_a18p_r1_o_hl_n",0
"440070001021010","tot_a18p_r2p_all_hl_n",54
"440070001021011","tot_a0p",76
"440070001021011","tot_a0p_r1_all",72
"440070001021011","tot_a0p_r1_w",13
"440070001021011","tot_a0p_r1_b",56
"440070001021011","tot_a0p_r1_na",0
"440070001021011","tot_a0p_r1_a",3
"440070001021011","tot_a0p_r1_pi",0
"440070001021011","tot_a0p_r1_o",0
"440070001021011","tot_a0p_r2p_all",4
"440070001021011","tot_a0p_hl_yn",76
"440070001021011","tot_a0p_hl_y",4
"440070001021011","tot_a0p_hl_n",72
"440070001021011","tot_a0p_r1p_all_hl_n",72
"440070001021011","tot_a0p_r1_w_hl_n",13
"440070001021011","tot_a0p_r1_b_hl_n",56
"440070001021011","tot_a0p_r1_na_hl_n",0
"440070001021011","tot_a0p_r1_a_hl_n",3
"440070001021011","tot_a0p_r1_pi_hl_n",0
"440070001021011","tot_a0p_r1_o_hl_n",0
"440070001021011","tot_a0p_r2p_all_hl_n",0
"440070001021011","tot_a18p",75
"440070001021011","tot_a18p_r1_all",72
"440070001021011","tot_a18p_r1_w",13
"440070001021011","tot_a18p_r1_b",56
"440070001021011","tot_a18p_r1_na",0
"440070001021011","tot_a18p_r1_a",3
"440070001021011","tot_a18p_r1_pi",0
"440070001021011","tot_a18p_r1_o",0
"440070001021011","tot_a18p_r2p_all",3
"440070001021011","tot_a18p_hl_yn",75
"440070001021011","tot_a18p_hl_y",3
"440070001021011","tot_a18p_hl_n",72
"440070001021011","tot_a18p_r1p_all_hl_n",72
"440070001021011","tot_a18p_r1_w_hl_n",13
"440070001021011","tot_a18p_r1_b_hl_n",56
"440070001021011","tot_a18p_r1_na_hl_n",0
"440070001021011","tot_a18p_r1_a_hl_n",3
"440070001021011","tot_a18p_r1_pi_hl_n",0
"440070001021011","tot_a18p_r1_o_hl_n",0
"440070001021011","tot_a18p_r2p_all_hl_n",0
"440070001011019","tot_a0p",18
"440070001011019","tot_a0p_r1_all",18
"440070001011019","tot_a0p_r1_w",4
"440070001011019","tot_a0p_r1_b",12
"440070001011019","tot_a0p_r1_na",0
"440070001011019","tot_a0p_r1_a",0
"440070001011019","tot_a0p_r1_pi",0
"440070001011019","tot_a0p_r1_o",2
"440070001011019","tot_a0p_r2p_all",0
"440070001011019","tot_a0p_hl_yn",18
"440070001011019","tot_a0p_hl_y",6
"440070001011019","tot_a0p_hl_n",12
"440070001011019","tot_a0p_r1p_all_hl_n",12
